id,title,description,expanded_description,image_list,tags,handle
7659929403544,CASE 07 6207 SSM NAT #41 SM BN,"NEBO® Firearm Combo Flashlight, LED Bulb, 230 Lumens, 110 m Beam Distance, 2 hr Battery Life, Yes Battery Included, Aluminum Housing, 3-1/8 in Length, 1-1/4 in Width, 2-1/8 in Height The RM230LSR is a rail-mounted firearm combo that features 230 Lumens of intense white light and a red laser sight. Light of this magnitude is enough to dominate an aggressor's night adapted vision. Features:  Waterproof and impact-resistant Anti-recoil locking Adjustable hinge-mount design, no tools required Dual-side on/off power buttons for light Separate on/off button for laser Low (46 Lumens) light mode 4.25 hr or 45 m Strobe (230 Lumens) light mode 2 hr or 110 m Laser (<5 mW, 650 nm) 21 hr or 412 m  Other Attributes:   
SKU:   06568 
Lumens:   230Lumens 
Housing Material:   Aluminum 
Battery Life:   2hr 
Length:   3-1/8in 
Width:   1-1/4in 
Bulb Type:   LED 
Beam Distance:   110m 
Height:   2-1/8in 
Battery Included:   Yes ","Title: CASE 07 6207 SSM NAT #41 SM BNNEBO® Firearm Combo Flashlight, LED Bulb, 230 Lumens, 110 m Beam Distance, 2 hr Battery Life, Yes Battery Included, Aluminum Housing, 3-1/8 in Length, 1-1/4 in Width, 2-1/8 in Height The RM230LSR is a rail-mounted firearm combo that features 230 Lumens of intense white light and a red laser sight. Light of this magnitude is enough to dominate an aggressor's night adapted vision. Features:  Waterproof and impact-resistant Anti-recoil locking Adjustable hinge-mount design, no tools required Dual-side on/off power buttons for light Separate on/off button for laser Low (46 Lumens) light mode 4.25 hr or 45 m Strobe (230 Lumens) light mode 2 hr or 110 m Laser (<5 mW, 650 nm) 21 hr or 412 m  Other Attributes:   
SKU:   06568 
Lumens:   230Lumens 
Housing Material:   Aluminum 
Battery Life:   2hr 
Length:   3-1/8in 
Width:   1-1/4in 
Bulb Type:   LED 
Beam Distance:   110m 
Height:   2-1/8in 
Battery Included:   Yes ","['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/NEBO_6568.jpg?v=1709116995', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/NEBO_6568_1.jpg?v=1709116995', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/NEBO_6568_2.jpg?v=1709116995', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/NEBO_6568_3.jpg?v=1709116995', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/NEBO_6568_4.jpg?v=1709116995']",,case-07-6207-ssm-nat-41-sm-bn
7659929370776,CASE 54 6254 SSM NAT #41 SM BN,"Dial® V-Belt, 67 in Outside Length, 1/2 in Top Width, 5/16 in Thickness, Rubber  Features:  Standard ""Type A"" high quality Packaged in sleeves  Application: For fractional horsepower motors Other Attributes:   
SKU:   06567 
Thickness:   5/16in 
Material:   Rubber 
Top Width:   1/2in 
Outside Length:   67in ","Title: CASE 54 6254 SSM NAT #41 SM BNDial® V-Belt, 67 in Outside Length, 1/2 in Top Width, 5/16 in Thickness, Rubber  Features:  Standard ""Type A"" high quality Packaged in sleeves  Application: For fractional horsepower motors Other Attributes:   
SKU:   06567 
Thickness:   5/16in 
Material:   Rubber 
Top Width:   1/2in 
Outside Length:   67in ",['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/Dial_6525.jpg?v=1709116990'],,case-54-6254-ssm-nat-41-sm-bn
7659929534616,CASE CHESTNUT BONE CV,"AIRpipe Equal 45 deg Elbow, 45 deg Elbow Fitting, 80 mm Connection Size 1, Connection Type 1: Pipe, 80 mm Connection Size 2, Connection Type 2: Pipe, Threaded|Threaded Connection, Aluminum, Material Construction: Aluminum, -4 to 176 deg F  Features:  Supplied with two union connectors Quick-connecting Full volume flow design Able to dismantle, reassemble and reuse Made of non-flammable materials  Standard Approvals: ISO 8573-1 Other Attributes:   
SKU:   07004 
Connection Type 2:   Pipe 
Connection Size 1:   80mm 
Temperature Rating:   -4 to 176deg F 
Connection Type:   Threaded|Threaded 
Connection Size 2:   80mm 
Material Construction:   Aluminum 
Connection Type 1:   Pipe 
Material:   Aluminum 
Fitting Type:   45 deg Elbow ","Title: CASE CHESTNUT BONE CVAIRpipe Equal 45 deg Elbow, 45 deg Elbow Fitting, 80 mm Connection Size 1, Connection Type 1: Pipe, 80 mm Connection Size 2, Connection Type 2: Pipe, Threaded|Threaded Connection, Aluminum, Material Construction: Aluminum, -4 to 176 deg F  Features:  Supplied with two union connectors Quick-connecting Full volume flow design Able to dismantle, reassemble and reuse Made of non-flammable materials  Standard Approvals: ISO 8573-1 Other Attributes:   
SKU:   07004 
Connection Type 2:   Pipe 
Connection Size 1:   80mm 
Temperature Rating:   -4 to 176deg F 
Connection Type:   Threaded|Threaded 
Connection Size 2:   80mm 
Material Construction:   Aluminum 
Connection Type 1:   Pipe 
Material:   Aluminum 
Fitting Type:   45 deg Elbow ",['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/AIRpipe_7004.jpg?v=1709116994'],,case-chestnut-bone-cv
7659929436312,CASE STRIPES BLUE MINI COPPERLOC,"CORNING 384-Well Microplate Sealing Tape, Not-Treated Surface Treatment, Acrylic Adhesive, Aluminum, Non-Sterile, Suitable For Use With: Thermowell® 384-Plate, 5.4 in L x 3.25 in W  Features:  Easy application and removal for short and long term storage Provide tight seal to minimize evaporation and condensation and enables oil-free operation when used with thermal cyclers with heated lids DMSO-resistant DNase and RNase-free  Application: For diagnostics applications Warranty: US Other Attributes:   
SKU:   06569 
Additional Information:   5.4 in L x 3.25 in W 
Material:   Aluminum 
Adhesive Type:   Acrylic 
Sterile/Non-Sterile:   Non-Sterile 
Surface Treatment:   Not-Treated 
Suitable For Use With:   Thermowell® 384-Plate ","Title: CASE STRIPES BLUE MINI COPPERLOCCORNING 384-Well Microplate Sealing Tape, Not-Treated Surface Treatment, Acrylic Adhesive, Aluminum, Non-Sterile, Suitable For Use With: Thermowell® 384-Plate, 5.4 in L x 3.25 in W  Features:  Easy application and removal for short and long term storage Provide tight seal to minimize evaporation and condensation and enables oil-free operation when used with thermal cyclers with heated lids DMSO-resistant DNase and RNase-free  Application: For diagnostics applications Warranty: US Other Attributes:   
SKU:   06569 
Additional Information:   5.4 in L x 3.25 in W 
Material:   Aluminum 
Adhesive Type:   Acrylic 
Sterile/Non-Sterile:   Non-Sterile 
Surface Treatment:   Not-Treated 
Suitable For Use With:   Thermowell® 384-Plate ",['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/CORNING_6569.jpg?v=1709116991'],,case-stripes-blue-mini-copperloc
7659929567384,CASE TRIBAL LOCK NAVY BLUE,"Honeywell Standby Generator, 240 VAC, 22000 W LP Gas, 19500 W Natural Gas, 999 cc Engine Size, Generac® G-Force OHVI Engine Make, 67 dBA Noise Level, 1 Power Factor, Yes Overload Protection, 184 cfh Natural Gas, 83 cfh LP 1/2 Load, 281 cfh Natural Gas, 134 cfh LP Full Load Fuel Consumption, Liquid Propane, Natural Gas Fuel, Aluminum, RhinoCoat Powder-Coated, Dark Gray, 48 in L x 25 in W x 29 in H The Honeywell 22 kW air cooled home standby generator is capable of providing essential circuit power protection for the home. Home standby generators allow for the maximum in peace of mind by ensuring an additional means of power during an outage. The utilization of True Power™ technology delivers best-in-class power quality with a less than 5% total harmonic distortion. This allows for a smooth and efficient means of transferring power to sensitive electronics and appliances. Honeywell home standby generators implement a Generac® G-Force engine. These pressure lubricated engines are purpose built and are capable of handling the many rigors of generator use. Features:  Precision Power™ technology delivers best-in class power quality with less than 5% total harmonic distortion for clean, smooth operation of sensitive electronics and appliances Generac® G-Force engine is a purpose built, pressure lubricated engine capable of handling the rigors of generator use resulting in power that's more reliable and requires less routine maintenance than any competitive engine WhisperCheck™ self-test mode runs at a lower rpm for a 5 or 12 min test, making generators significantly quieter than other brands while consuming less fuel Tough, durable all aluminum enclosures our RhinoCoat™ powder-coated finish helps make corrosion-resistant aluminum perfect for all weather conditions Smart, user friendly controls, Honeywell generator's sync controller features a multi-lingual LCD display that allows users to monitor battery status and track maintenance intervals to ensure your generator is always in top operating condition Mobile Link™ remote monitoring allows you to monitor the status of your generator from anywhere in the world using a smartphone, tablet or PC, easily access information, such as the current operating status and the generators maintenance schedule Transfer switch options, Honeywell sync smart transfer switch utilizing digital power management, it allows for coverage of two air conditioners without additional components and up to whole house coverage Honeywell generators and engines are engineered and built-in the USA, built-in the USA using domestic and foreign parts Automatic voltage regulation, hour meter, low oil shut-off, overload protection Less than five total harmonic distortion  Standard Approvals: cUL Listed|UL Listed Includes: Two Line LCD Multi-lingual Digital Controller, Electronic Governer, System Status and Maintenance Interval LED Indicators, Flexible Fuel Line Connector, WhisperCheck™ Exercise, Direct-to-Dirt Composite Pad, Aluminum Enclosure, Base Fascia, Natural or LP Gas Operation Other Attributes:   
SKU:   07065 
Power Rating:   22000 W LP Gas, 19500 W Natural Gas 
Dimensions:   48 in L x 25 in W x 29 in H 
Voltage Rating:   240VAC 
Fuel Consumption:   184 cfh Natural Gas, 83 cfh LP 1/2 Load, 281 cfh Natural Gas, 134 cfh LP Full Load 
Fuel Type:   Liquid Propane, Natural Gas 
Material:   Aluminum 
Power Factor:   1 
Engine Make:   Generac® G-Force OHVI 
Noise Level:   67dBA 
Finish:   RhinoCoat Powder-Coated 
Engine Size:   999cc 
Color:   Dark Gray 
Overload Protection:   Yes ","Title: CASE TRIBAL LOCK NAVY BLUEHoneywell Standby Generator, 240 VAC, 22000 W LP Gas, 19500 W Natural Gas, 999 cc Engine Size, Generac® G-Force OHVI Engine Make, 67 dBA Noise Level, 1 Power Factor, Yes Overload Protection, 184 cfh Natural Gas, 83 cfh LP 1/2 Load, 281 cfh Natural Gas, 134 cfh LP Full Load Fuel Consumption, Liquid Propane, Natural Gas Fuel, Aluminum, RhinoCoat Powder-Coated, Dark Gray, 48 in L x 25 in W x 29 in H The Honeywell 22 kW air cooled home standby generator is capable of providing essential circuit power protection for the home. Home standby generators allow for the maximum in peace of mind by ensuring an additional means of power during an outage. The utilization of True Power™ technology delivers best-in-class power quality with a less than 5% total harmonic distortion. This allows for a smooth and efficient means of transferring power to sensitive electronics and appliances. Honeywell home standby generators implement a Generac® G-Force engine. These pressure lubricated engines are purpose built and are capable of handling the many rigors of generator use. Features:  Precision Power™ technology delivers best-in class power quality with less than 5% total harmonic distortion for clean, smooth operation of sensitive electronics and appliances Generac® G-Force engine is a purpose built, pressure lubricated engine capable of handling the rigors of generator use resulting in power that's more reliable and requires less routine maintenance than any competitive engine WhisperCheck™ self-test mode runs at a lower rpm for a 5 or 12 min test, making generators significantly quieter than other brands while consuming less fuel Tough, durable all aluminum enclosures our RhinoCoat™ powder-coated finish helps make corrosion-resistant aluminum perfect for all weather conditions Smart, user friendly controls, Honeywell generator's sync controller features a multi-lingual LCD display that allows users to monitor battery status and track maintenance intervals to ensure your generator is always in top operating condition Mobile Link™ remote monitoring allows you to monitor the status of your generator from anywhere in the world using a smartphone, tablet or PC, easily access information, such as the current operating status and the generators maintenance schedule Transfer switch options, Honeywell sync smart transfer switch utilizing digital power management, it allows for coverage of two air conditioners without additional components and up to whole house coverage Honeywell generators and engines are engineered and built-in the USA, built-in the USA using domestic and foreign parts Automatic voltage regulation, hour meter, low oil shut-off, overload protection Less than five total harmonic distortion  Standard Approvals: cUL Listed|UL Listed Includes: Two Line LCD Multi-lingual Digital Controller, Electronic Governer, System Status and Maintenance Interval LED Indicators, Flexible Fuel Line Connector, WhisperCheck™ Exercise, Direct-to-Dirt Composite Pad, Aluminum Enclosure, Base Fascia, Natural or LP Gas Operation Other Attributes:   
SKU:   07065 
Power Rating:   22000 W LP Gas, 19500 W Natural Gas 
Dimensions:   48 in L x 25 in W x 29 in H 
Voltage Rating:   240VAC 
Fuel Consumption:   184 cfh Natural Gas, 83 cfh LP 1/2 Load, 281 cfh Natural Gas, 134 cfh LP Full Load 
Fuel Type:   Liquid Propane, Natural Gas 
Material:   Aluminum 
Power Factor:   1 
Engine Make:   Generac® G-Force OHVI 
Noise Level:   67dBA 
Finish:   RhinoCoat Powder-Coated 
Engine Size:   999cc 
Color:   Dark Gray 
Overload Protection:   Yes ",['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/UNI-22338.jpg?v=1709116994'],,case-tribal-lock-navy-blue
7660109037720,"DeWALT® Atomic Compact Series DWHT38125S Tape Measure, 25 ft L Blade","DeWALT® Tape Measure, Series: Atomic Compact Series, System of Measurement: Imperial, 25 ft Blade Length, 3-3/8 in L x 3 in W The ATOMIC COMPACT SERIES™ tape measure is Where Size Meets Power™. Our new line of ATOMIC COMPACT SERIES™ tape measures delivers on durability and reach, with a compact design that gives you more control when measuring. Our first integrated finger brake gives you better blade control to get the job done quicker and more efficiently. The 13 ft of max reach ensures you can get the job done on your own and the fractional blade graphics help make measurements quick and easy. Features:  Straighter and stronger for improved efficiency 20% more compact grip for improved ergonomics and control Integrated finger brake for improved blade control Fractional blade graphics for quick and easy measuring Durable blade coating for longer blade life  Application: For measuring studs, measuring plywood and drywall applications Country: Limited Lifetime Other Attributes:   
SKU:   2023933 
System of Measurement:   Imperial 
Series:   Atomic Compact Series 
Blade Length:   25ft 
Dimensions:   3-3/8 in L x 3 in W ","Title: DeWALT® Atomic Compact Series DWHT38125S Tape Measure, 25 ft L BladeDeWALT® Tape Measure, Series: Atomic Compact Series, System of Measurement: Imperial, 25 ft Blade Length, 3-3/8 in L x 3 in W The ATOMIC COMPACT SERIES™ tape measure is Where Size Meets Power™. Our new line of ATOMIC COMPACT SERIES™ tape measures delivers on durability and reach, with a compact design that gives you more control when measuring. Our first integrated finger brake gives you better blade control to get the job done quicker and more efficiently. The 13 ft of max reach ensures you can get the job done on your own and the fractional blade graphics help make measurements quick and easy. Features:  Straighter and stronger for improved efficiency 20% more compact grip for improved ergonomics and control Integrated finger brake for improved blade control Fractional blade graphics for quick and easy measuring Durable blade coating for longer blade life  Application: For measuring studs, measuring plywood and drywall applications Country: Limited Lifetime Other Attributes:   
SKU:   2023933 
System of Measurement:   Imperial 
Series:   Atomic Compact Series 
Blade Length:   25ft 
Dimensions:   3-3/8 in L x 3 in W ","['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38125S.jpg?v=1709121602', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38125S_1.jpg?v=1709121602', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38125S_3.jpg?v=1709121603', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38125S_4.jpg?v=1709121603', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38125S_2.jpg?v=1709121603']",,tape-measure-atomic-25l
7660109070488,"DeWALT® Atomic Compact Series DWHT38130S Tape Measure, 30 ft L Blade","DeWALT® Tape Measure, Series: Atomic Compact Series, System of Measurement: Imperial, 30 ft Blade Length, 3-5/8 in L x 3-3/8 in W The ATOMIC COMPACT SERIES™ tape measure is Where Size Meets Power™. Our new line of ATOMIC COMPACT SERIES™ tape measures delivers on durability and reach, with a compact design that gives you more control when measuring. Our first integrated finger brake gives you better blade control to get the job done quicker and more efficiently. The 13 ft of max reach ensures you can get the job done on your own and the fractional blade graphics help make measurements quick and easy. Features:  Straighter and stronger for improved efficiency 20% more compact grip for improved ergonomics and control Integrated finger brake for improved blade control Fractional blade graphics for quick and easy measuring Durable blade coating for longer blade life  Application: For measuring studs, measuring plywood and drywall applications Country: Limited Lifetime Other Attributes:   
SKU:   2023934 
System of Measurement:   Imperial 
Series:   Atomic Compact Series 
Blade Length:   30ft 
Dimensions:   3-5/8 in L x 3-3/8 in W ","Title: DeWALT® Atomic Compact Series DWHT38130S Tape Measure, 30 ft L BladeDeWALT® Tape Measure, Series: Atomic Compact Series, System of Measurement: Imperial, 30 ft Blade Length, 3-5/8 in L x 3-3/8 in W The ATOMIC COMPACT SERIES™ tape measure is Where Size Meets Power™. Our new line of ATOMIC COMPACT SERIES™ tape measures delivers on durability and reach, with a compact design that gives you more control when measuring. Our first integrated finger brake gives you better blade control to get the job done quicker and more efficiently. The 13 ft of max reach ensures you can get the job done on your own and the fractional blade graphics help make measurements quick and easy. Features:  Straighter and stronger for improved efficiency 20% more compact grip for improved ergonomics and control Integrated finger brake for improved blade control Fractional blade graphics for quick and easy measuring Durable blade coating for longer blade life  Application: For measuring studs, measuring plywood and drywall applications Country: Limited Lifetime Other Attributes:   
SKU:   2023934 
System of Measurement:   Imperial 
Series:   Atomic Compact Series 
Blade Length:   30ft 
Dimensions:   3-5/8 in L x 3-3/8 in W ","['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38130S_10cf9414-b851-47be-b750-9c785f248a88.jpg?v=1709121612', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38130S_1_47f720a0-31e4-4d08-89c9-755c9394e129.jpg?v=1709121612', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38130S_3_9a5846fa-0c43-43a0-b9c9-f29b58a8f694.jpg?v=1709121612', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38130S_2_7f3e6a61-0f17-43b8-9143-d4362c039b7d.jpg?v=1709121612', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWHT38130S_4_6c5827da-4a33-43cd-9249-7344e9a7255f.jpg?v=1709121612']",,tape-measure-atomic-30l
7660083609752,"DeWALT® ATOMIC DWA412TCT Saw Blade, 4-1/2 in Dia, 4-1/2 in W Cut, ATB, Precision Ground Teeth, 24-Teeth","DeWALT® Saw Blade, 4-1/2 in Diameter, Carbide Cutting Edge, 1 in Blade Thickness, ATB, Precision Ground Teeth, 24 Teeth, Round Arbor, 3/8 in Arbor, Smooth Cut, 4-1/2 in Cut Width, 1-1/2 in Maximum Cutting Depth, 20 deg Hook Angle, 5000 rpm Maximum Speed, Cut Materials: Cement, Fiber, Wood, For Use With: DCS571 20V MAX* 4-1/2 in Atomic Brushless Cordless Circular Saw  Features:  The new 4-1/2 in 24T carbide tooth wood cutting circular saw blade features precision ground, construction-grade carbide teeth making it ideal for wood cutting applications Construction-grade carbide teeth for long life and durability Precision ground teeth for smooth, accurate cuts  Other Attributes:   
SKU:   2006110 
Arbor Size:   3/8in 
Maximum Speed Rating:   5000rpm 
Cutting Edge Material:   Carbide 
Arbor Type:   Round 
Diameter:   4-1/2in 
Maximum Cutting Depth:   1-1/2in 
Blade Thickness:   1in 
Cut Materials:   Cement, Fiber, Wood 
Cut Width:   4-1/2in 
Number of Teeth:   24 
Cut Type:   Smooth 
Suitable For Use With:   DCS571 20V MAX* 4-1/2 in Atomic Brushless Cordless Circular Saw 
Teeth Type:   ATB, Precision Ground 
Hook Angle:   20deg ","Title: DeWALT® ATOMIC DWA412TCT Saw Blade, 4-1/2 in Dia, 4-1/2 in W Cut, ATB, Precision Ground Teeth, 24-TeethDeWALT® Saw Blade, 4-1/2 in Diameter, Carbide Cutting Edge, 1 in Blade Thickness, ATB, Precision Ground Teeth, 24 Teeth, Round Arbor, 3/8 in Arbor, Smooth Cut, 4-1/2 in Cut Width, 1-1/2 in Maximum Cutting Depth, 20 deg Hook Angle, 5000 rpm Maximum Speed, Cut Materials: Cement, Fiber, Wood, For Use With: DCS571 20V MAX* 4-1/2 in Atomic Brushless Cordless Circular Saw  Features:  The new 4-1/2 in 24T carbide tooth wood cutting circular saw blade features precision ground, construction-grade carbide teeth making it ideal for wood cutting applications Construction-grade carbide teeth for long life and durability Precision ground teeth for smooth, accurate cuts  Other Attributes:   
SKU:   2006110 
Arbor Size:   3/8in 
Maximum Speed Rating:   5000rpm 
Cutting Edge Material:   Carbide 
Arbor Type:   Round 
Diameter:   4-1/2in 
Maximum Cutting Depth:   1-1/2in 
Blade Thickness:   1in 
Cut Materials:   Cement, Fiber, Wood 
Cut Width:   4-1/2in 
Number of Teeth:   24 
Cut Type:   Smooth 
Suitable For Use With:   DCS571 20V MAX* 4-1/2 in Atomic Brushless Cordless Circular Saw 
Teeth Type:   ATB, Precision Ground 
Hook Angle:   20deg ","['https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWA412TCT.jpg?v=1709120882', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWA412TCT_3.jpg?v=1709120882', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWA412TCT_2.jpg?v=1709120882', 'https://cdn.shopify.com/s/files/1/0600/7344/3480/products/DeWALT_DWA412TCT_1.jpg?v=1709120882']",,dw-sawbld-4-1-2x3-824t
7660101861528,"DeWALT® ATOMIC™ Compact Series DCK489D2 Multi-Tool Combo Kit, 20 V, 4-Tool, 2-Battery","DeWALT® Multi-Tool Combo Kit, Compact Series, 20 V, 4 Tools, 2 Batteries, MAX Battery, 2 Ah Battery This ATOMIC™ compact Series™ 20 V MAX cordless combo kit includes one 1/2 in drill/driver, 1/4 in impact driver, one-handed reciprocating saw, oscillating multi-tool, charger, kit bag and two 20 V MAX 2 Ah batteries. The DCD708 drill/driver is compact at only 6.3 in front to back and its high performance brushless motor delivers 340 unit watts out (UWO). The DCF809 Impact® Driver features a high performance brushless motor that delivers 1700 in-lb of max torque. The DCS354 oscillating multi-tool has a DUAL-GRIP™ variable speed trigger that provides increased speed and application control. The DCS369 one-handed reciprocating saw is lightweight at only 3.13 lb, making it 37% lighter than the DCS367 compact reciprocating saw (tool only). Features:  DCD708 cordless drill/driver is compact at only 6.3 in front to back and designed to fit in tight spaces DCD708 cordless drill/driver is lightweight at only 2.4 lb DCF809 cordless impact driver is lightweight at only 2.1 lb DCF809 cordless impact driver provides 1700 in-lb of torque, delivering the power you need to get a majority of applications done DCS354 cordless oscillating multi-tool includes a brushless motor that delivers up to 57% more run time over brushed DCS354 cordless oscillating multi-tool includes a universal accessory adapter for use with most oscillating tool accessory brands DCS369 cordless reciprocating saw is 37% lighter than the DCS367 compact reciprocating saw (tool only) DCS369 cordless reciprocating saw has a brushless motor for increased performance  Includes: (1) DCD708 MAX 1/2 in 20 V Brushless Cordless Drill/Driver, (1) DCF809 MAX 1/2 in 20 V Brushless Cordless Impact Driver, (1) DCS369 20 V MAX 1-Handed Brushless Cordless Reciprocating Saw, (1) DCS354 20 V MAX Brushless Cordless Oscillating Multi-Tool, (2) DCB203 20 V MAX 2 Ah Batteries, (1) DCB112 Charger, (1) Kit Bag Country: 3 Year Limited, 1 Year Free Service Warranty: MX Other Attributes:   
SKU:   2015250 
Series:   Compact Series 
Number of Tools:   4 
Voltage Rating:   20V 
Number of Batteries:   2 
Battery Type:   MAX 
Battery Capacity:   2Ah ","Title: DeWALT® ATOMIC™ Compact Series DCK489D2 Multi-Tool Combo Kit, 20 V, 4-Tool, 2-BatteryDeWALT® Multi-Tool Combo Kit, Compact Series, 20 V, 4 Tools, 2 Batteries, MAX Battery, 2 Ah Battery This ATOMIC™ compact Series™ 20 V MAX cordless combo kit includes one 1/2 in drill/driver, 1/4 in impact driver, one-handed reciprocating saw, oscillating multi-tool, charger, kit bag and two 20 V MAX 2 Ah batteries. The DCD708 drill/driver is compact at only 6.3 in front to back and its high performance brushless motor delivers 340 unit watts out (UWO). The DCF809 Impact® Driver features a high performance brushless motor that delivers 1700 in-lb of max torque. The DCS354 oscillating multi-tool has a DUAL-GRIP™ variable speed trigger that provides increased speed and application control. The DCS369 one-handed reciprocating saw is lightweight at only 3.13 lb, making it 37% lighter than the DCS367 compact reciprocating saw (tool only). Features:  DCD708 cordless drill/driver is compact at only 6.3 in front to back and designed to fit in tight spaces DCD708 cordless drill/driver is lightweight at only 2.4 lb DCF809 cordless impact driver is lightweight at only 2.1 lb DCF809 cordless impact driver provides 1700 in-lb of torque, delivering the power you need to get a majority of applications done DCS354 cordless oscillating multi-tool includes a brushless motor that delivers up to 57% more run time over brushed DCS354 cordless oscillating multi-tool includes a universal accessory adapter for use with most oscillating tool accessory brands DCS369 cordless reciprocating saw is 37% lighter than the DCS367 compact reciprocating saw (tool only) DCS369 cordless reciprocating saw has a brushless motor for increased performance  Includes: (1) DCD708 MAX 1/2 in 20 V Brushless Cordless Drill/Driver, (1) DCF809 MAX 1/2 in 20 V Brushless Cordless Impact Driver, (1) DCS369 20 V MAX 1-Handed Brushless Cordless Reciprocating Saw, (1) DCS354 20 V MAX Brushless Cordless Oscillating Multi-Tool, (2) DCB203 20 V MAX 2 Ah Batteries, (1) DCB112 Charger, (1) Kit Bag Country: 3 Year Limited, 1 Year Free Service Warranty: MX Other Attributes:   
SKU:   2015250 
Series:   Compact Series 
Number of Tools:   4 
Voltage Rating:   20V 
Number of Batteries:   2 
Battery Type:   MAX 
Battery Capacity:   2Ah ",[],,atomic-cmbo-kit-4tl-20v-dwo
